locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALNBEDND_00702	CDS	984	gspK_1		COG3156	Putative type II secretion system protein K
ALNBEDND_00703	gene	588	gspJ			
ALNBEDND_00703	CDS	588	gspJ		COG4795	Putative type II secretion system protein J
ALNBEDND_00704	gene	378	gspI			
ALNBEDND_00704	CDS	378	gspI		COG2165	Putative type II secretion system protein I
ALNBEDND_00705	gene	510	gspH			
ALNBEDND_00705	CDS	510	gspH		COG2165	Putative type II secretion system protein H
ALNBEDND_00706	gene	438	gspG			
ALNBEDND_00706	CDS	438	gspG		COG2165	Putative type II secretion system protein G
ALNBEDND_00707	gene	1197	gspF			
ALNBEDND_00707	CDS	1197	gspF		COG1459	Putative type II secretion system protein F
ALNBEDND_00708	gene	1482	gspE			
ALNBEDND_00708	CDS	1482	gspE		COG2804	Putative type II secretion system protein E
ALNBEDND_00709	gene	1953	gspD			
ALNBEDND_00709	CDS	1953	gspD		COG1450	Putative secretin GspD
ALNBEDND_00710	gene	816	gspC			
ALNBEDND_00710	CDS	816	gspC		COG3031	Putative type II secretion system protein C
ALNBEDND_00711	gene	1470	gspA_3			
ALNBEDND_00711	CDS	1470	gspA_3			Putative general secretion pathway protein A
ALNBEDND_00712	gene	420	gspB			
ALNBEDND_00712	CDS	420	gspB			Putative general secretion pathway protein B
ALNBEDND_00713	gene	312	rpsJ			
ALNBEDND_00713	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
ALNBEDND_00714	gene	630	rplC			
ALNBEDND_00714	CDS	630	rplC		COG0087	50S ribosomal protein L3
ALNBEDND_00715	gene	606	rplD			
ALNBEDND_00715	CDS	606	rplD		COG0088	50S ribosomal protein L4
ALNBEDND_00716	gene	303	rplW			
ALNBEDND_00716	CDS	303	rplW		COG0089	50S ribosomal protein L23
ALNBEDND_00717	gene	822	rplB			
ALNBEDND_00717	CDS	822	rplB		COG0090	50S ribosomal protein L2
ALNBEDND_00718	gene	279	rpsS			
ALNBEDND_00718	CDS	279	rpsS		COG0185	30S ribosomal protein S19
ALNBEDND_00719	gene	333	rplV			
ALNBEDND_00719	CDS	333	rplV		COG0091	50S ribosomal protein L22
ALNBEDND_00720	gene	702	rpsC			
ALNBEDND_00720	CDS	702	rpsC		COG0092	30S ribosomal protein S3
ALNBEDND_00721	gene	411	rplP			
ALNBEDND_00721	CDS	411	rplP		COG0197	50S ribosomal protein L16
ALNBEDND_00722	gene	192	rpmC			
ALNBEDND_00722	CDS	192	rpmC		COG0255	50S ribosomal protein L29
ALNBEDND_00723	gene	255	rpsQ			
ALNBEDND_00723	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
ALNBEDND_00724	gene	372	rplN			
ALNBEDND_00724	CDS	372	rplN		COG0093	50S ribosomal protein L14
ALNBEDND_00725	gene	315	rplX			
ALNBEDND_00725	CDS	315	rplX		COG0198	50S ribosomal protein L24
ALNBEDND_00726	gene	540	rplE			
ALNBEDND_00726	CDS	540	rplE		COG0094	50S ribosomal protein L5
ALNBEDND_00727	gene	306	rpsN			
ALNBEDND_00727	CDS	306	rpsN		COG0199	30S ribosomal protein S14
ALNBEDND_00728	gene	393	rpsH			
ALNBEDND_00728	CDS	393	rpsH		COG0096	30S ribosomal protein S8
ALNBEDND_00729	gene	534	rplF			
ALNBEDND_00729	CDS	534	rplF		COG0097	50S ribosomal protein L6
ALNBEDND_00730	gene	354	rplR			
ALNBEDND_00730	CDS	354	rplR		COG0256	50S ribosomal protein L18
ALNBEDND_00731	gene	504	rpsE			
ALNBEDND_00731	CDS	504	rpsE		COG0098	30S ribosomal protein S5
ALNBEDND_00732	gene	180	rpmD			
ALNBEDND_00732	CDS	180	rpmD		COG1841	50S ribosomal protein L30
ALNBEDND_00733	gene	435	rplO			
ALNBEDND_00733	CDS	435	rplO		COG0200	50S ribosomal protein L15
ALNBEDND_00734	gene	1332	secY			
ALNBEDND_00734	CDS	1332	secY		COG0201	Protein translocase subunit SecY
ALNBEDND_00735	gene	117	rpmJ			
ALNBEDND_00735	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
ALNBEDND_00736	gene	357	rpsM			
ALNBEDND_00736	CDS	357	rpsM		COG0099	30S ribosomal protein S13
ALNBEDND_00737	gene	390	rpsK			
ALNBEDND_00737	CDS	390	rpsK		COG0100	30S ribosomal protein S11
ALNBEDND_00738	gene	621	rpsD			
ALNBEDND_00738	CDS	621	rpsD		COG0522	30S ribosomal protein S4
ALNBEDND_00739	gene	990	rpoA			
ALNBEDND_00739	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
ALNBEDND_00740	gene	384	rplQ			
ALNBEDND_00740	CDS	384	rplQ		COG0203	50S ribosomal protein L17
ALNBEDND_00741	gene	369				
ALNBEDND_00741	CDS	369				hypothetical protein
ALNBEDND_00742	gene	426	zntR			
ALNBEDND_00742	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
ALNBEDND_00743	gene	219	arfA			
ALNBEDND_00743	CDS	219	arfA		COG3036	Alternative ribosome-rescue factor A
ALNBEDND_00744	gene	411	mscL			
ALNBEDND_00744	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
ALNBEDND_00745	gene	1377	trkA			
ALNBEDND_00745	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
ALNBEDND_00746	gene	1290	rsmB			
ALNBEDND_00746	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
ALNBEDND_00747	gene	948	fmt			
ALNBEDND_00747	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
ALNBEDND_00748	gene	510	def			
ALNBEDND_00748	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
ALNBEDND_00749	gene	1125				
ALNBEDND_00749	CDS	1125				hypothetical protein
ALNBEDND_00750	gene	474	smg			
ALNBEDND_00750	CDS	474	smg			Protein Smg
ALNBEDND_00751	gene	543	topA_1			
ALNBEDND_00751	CDS	543	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
ALNBEDND_00752	gene	573	tsaC			
ALNBEDND_00752	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
ALNBEDND_00753	gene	819	aroE			
ALNBEDND_00753	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
ALNBEDND_00754	gene	258				
ALNBEDND_00754	CDS	258				hypothetical protein
ALNBEDND_00755	gene	555	yrdA_1			
ALNBEDND_00755	CDS	555	yrdA_1		COG0663	Protein YrdA
ALNBEDND_00756	gene	1538				
ALNBEDND_00756	rRNA	1538				16S ribosomal RNA
ALNBEDND_00757	gene	77				
ALNBEDND_00757	tRNA	77				tRNA-Ile(gat)
ALNBEDND_00758	gene	76				
ALNBEDND_00758	tRNA	76				tRNA-Ala(tgc)
ALNBEDND_00759	gene	2901				
ALNBEDND_00759	rRNA	2901				23S ribosomal RNA
ALNBEDND_00760	gene	111				
ALNBEDND_00760	rRNA	111				5S ribosomal RNA
ALNBEDND_00761	gene	76				
ALNBEDND_00761	tRNA	76				tRNA-Thr(ggt)
ALNBEDND_00762	gene	111				
ALNBEDND_00762	rRNA	111				5S ribosomal RNA
ALNBEDND_00763	gene	759	glnQ_1			
ALNBEDND_00763	CDS	759	glnQ_1			Glutamine transport ATP-binding protein GlnQ
ALNBEDND_00764	gene	1104	yhdY			
ALNBEDND_00764	CDS	1104	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
ALNBEDND_00765	gene	1182				
ALNBEDND_00765	CDS	1182				hypothetical protein
ALNBEDND_00766	gene	1026	yhdW			
ALNBEDND_00766	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
ALNBEDND_00767	gene	222				
ALNBEDND_00767	CDS	222				hypothetical protein
ALNBEDND_00768	gene	291				
ALNBEDND_00768	CDS	291				hypothetical protein
ALNBEDND_00769	gene	3105	acrF			
ALNBEDND_00769	CDS	3105	acrF		COG0841	Multidrug export protein AcrF
ALNBEDND_00770	gene	1158	acrE			
ALNBEDND_00770	CDS	1158	acrE			Multidrug export protein AcrE
ALNBEDND_00771	gene	663	acrR_1			
ALNBEDND_00771	CDS	663	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
ALNBEDND_00772	gene	180				
ALNBEDND_00772	CDS	180				hypothetical protein
ALNBEDND_00773	gene	885	yhdJ			
ALNBEDND_00773	CDS	885	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
ALNBEDND_00774	gene	297	fis			
ALNBEDND_00774	CDS	297	fis		COG2901	DNA-binding protein Fis
ALNBEDND_00775	gene	873	dusB			
ALNBEDND_00775	CDS	873	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
ALNBEDND_00776	gene	882	prmA			
ALNBEDND_00776	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
ALNBEDND_00777	gene	1452	panF			
ALNBEDND_00777	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
ALNBEDND_00778	gene	243	yhdT			
ALNBEDND_00778	CDS	243	yhdT		COG3924	putative membrane protein YhdT
ALNBEDND_00779	gene	1350	accC			
ALNBEDND_00779	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
ALNBEDND_00780	gene	471	accB			
ALNBEDND_00780	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
ALNBEDND_00781	gene	975	acuI			
ALNBEDND_00781	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
ALNBEDND_00782	gene	1941	csrD			
ALNBEDND_00782	CDS	1941	csrD			RNase E specificity factor CsrD
ALNBEDND_00783	gene	1044	mreB			
ALNBEDND_00783	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
ALNBEDND_00784	gene	1104	mreC			
ALNBEDND_00784	CDS	1104	mreC		COG1792	Cell shape-determining protein MreC
ALNBEDND_00785	gene	489	mreD			
ALNBEDND_00785	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
ALNBEDND_00786	gene	594	yhdE			
ALNBEDND_00786	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
ALNBEDND_00787	gene	1470	rng			
ALNBEDND_00787	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
ALNBEDND_00788	gene	3801				
ALNBEDND_00788	CDS	3801				hypothetical protein
ALNBEDND_00789	gene	1446	tldD			
ALNBEDND_00789	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
ALNBEDND_00790	gene	930	dmlR_2			
ALNBEDND_00790	CDS	930	dmlR_2			HTH-type transcriptional regulator DmlR
ALNBEDND_00791	gene	204	aaeX			
ALNBEDND_00791	CDS	204	aaeX			Protein AaeX
ALNBEDND_00792	gene	933	aaeA_1			
ALNBEDND_00792	CDS	933	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
ALNBEDND_00793	gene	1968	aaeB_1			
ALNBEDND_00793	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
ALNBEDND_00794	gene	273	yhcO			
ALNBEDND_00794	CDS	273	yhcO		COG2732	putative protein YhcO
ALNBEDND_00795	gene	264	bhsA_1			
ALNBEDND_00795	CDS	264	bhsA_1			Multiple stress resistance protein BhsA
ALNBEDND_00796	gene	471	argR			
ALNBEDND_00796	CDS	471	argR		COG1438	Arginine repressor
ALNBEDND_00797	gene	939	mdh_1			
ALNBEDND_00797	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
ALNBEDND_00798	gene	1068	degS			
ALNBEDND_00798	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
ALNBEDND_00799	gene	1368	degQ			
ALNBEDND_00799	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
ALNBEDND_00800	gene	399	yhcB			
ALNBEDND_00800	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
ALNBEDND_00801	gene	1128	zapE			
ALNBEDND_00801	CDS	1128	zapE		COG1485	Cell division protein ZapE
ALNBEDND_00802	gene	429	rplM			
ALNBEDND_00802	CDS	429	rplM		COG0102	50S ribosomal protein L13
ALNBEDND_00803	gene	393	rpsI			
ALNBEDND_00803	CDS	393	rpsI		COG0103	30S ribosomal protein S9
ALNBEDND_00804	gene	639	sspA			
ALNBEDND_00804	CDS	639	sspA		COG0625	Stringent starvation protein A
ALNBEDND_00805	gene	498	sspB			
ALNBEDND_00805	CDS	498	sspB		COG2969	Stringent starvation protein B
ALNBEDND_00806	gene	1368	dcuD_1			
ALNBEDND_00806	CDS	1368	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
ALNBEDND_00807	gene	792	nanR_2			
ALNBEDND_00807	CDS	792	nanR_2		COG2186	HTH-type transcriptional repressor NanR
ALNBEDND_00808	gene	894	nanA			
ALNBEDND_00808	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
ALNBEDND_00809	gene	1491	nanT			
ALNBEDND_00809	CDS	1491	nanT			Sialic acid transporter NanT
ALNBEDND_00810	gene	690	nanE			
ALNBEDND_00810	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
ALNBEDND_00811	gene	876	nanK			
ALNBEDND_00811	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
ALNBEDND_00812	gene	465	yhcH_2			
ALNBEDND_00812	CDS	465	yhcH_2		COG2731	putative protein YhcH
ALNBEDND_00813	gene	1128	yhcG			
ALNBEDND_00813	CDS	1128	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
ALNBEDND_00814	gene	717	gltF_1			
ALNBEDND_00814	CDS	717	gltF_1			Protein GltF
ALNBEDND_00815	gene	546				
ALNBEDND_00815	CDS	546				hypothetical protein
ALNBEDND_00816	gene	2382	yraJ_1			
ALNBEDND_00816	CDS	2382	yraJ_1		COG3188	Outer membrane usher protein YraJ
ALNBEDND_00817	gene	675				
ALNBEDND_00817	CDS	675				hypothetical protein
ALNBEDND_00818	gene	105				
ALNBEDND_00818	CDS	105				hypothetical protein
ALNBEDND_00819	gene	765	gltF_2			
ALNBEDND_00819	CDS	765	gltF_2			Protein GltF
ALNBEDND_00820	gene	1419	gltD			
ALNBEDND_00820	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
ALNBEDND_00821	gene	4554	gltB			
ALNBEDND_00821	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
ALNBEDND_00822	gene	930				
ALNBEDND_00822	CDS	930				hypothetical protein
ALNBEDND_00823	gene	2337	arcB			
ALNBEDND_00823	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
ALNBEDND_00824	gene	654	elbB			
ALNBEDND_00824	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
ALNBEDND_00825	gene	729	mtgA			
ALNBEDND_00825	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
ALNBEDND_00826	gene	633	yrbL			
ALNBEDND_00826	CDS	633	yrbL			putative protein YrbL
ALNBEDND_00827	gene	273	ptsO			
ALNBEDND_00827	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
ALNBEDND_00828	gene	855	rapZ			
ALNBEDND_00828	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
ALNBEDND_00829	gene	492	ptsN			
ALNBEDND_00829	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
ALNBEDND_00830	gene	288	hpf			
ALNBEDND_00830	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
ALNBEDND_00831	gene	1434	rpoN			
ALNBEDND_00831	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
ALNBEDND_00832	gene	726	lptB_2			
ALNBEDND_00832	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
ALNBEDND_00833	gene	558	lptA			
ALNBEDND_00833	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
ALNBEDND_00834	gene	576	lptC			
ALNBEDND_00834	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
ALNBEDND_00835	gene	567	kdsC			
ALNBEDND_00835	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
ALNBEDND_00836	gene	987	kdsD			
ALNBEDND_00836	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
ALNBEDND_00837	gene	978	yrbG			
ALNBEDND_00837	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
ALNBEDND_00838	gene	810	mlaF			
ALNBEDND_00838	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
ALNBEDND_00839	gene	783	mlaE			
ALNBEDND_00839	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
ALNBEDND_00840	gene	552	mlaD			
ALNBEDND_00840	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
ALNBEDND_00841	gene	636	mlaC			
ALNBEDND_00841	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
ALNBEDND_00842	gene	294	mlaB			
ALNBEDND_00842	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
ALNBEDND_00843	gene	270	ibaG			
ALNBEDND_00843	CDS	270	ibaG		COG5007	Acid stress protein IbaG
ALNBEDND_00844	gene	1260	murA			
ALNBEDND_00844	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ALNBEDND_00845	gene	279				
ALNBEDND_00845	CDS	279				hypothetical protein
ALNBEDND_00846	gene	972	ispB			
ALNBEDND_00846	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
ALNBEDND_00847	gene	312	rplU			
ALNBEDND_00847	CDS	312	rplU		COG0261	50S ribosomal protein L21
ALNBEDND_00848	gene	258	rpmA			
ALNBEDND_00848	CDS	258	rpmA		COG0211	50S ribosomal protein L27
ALNBEDND_00849	gene	966	yhbE			
ALNBEDND_00849	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
ALNBEDND_00850	gene	1173	obgE			
ALNBEDND_00850	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
ALNBEDND_00851	gene	1434	dacB			
ALNBEDND_00851	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
ALNBEDND_00852	gene	477	greA			
ALNBEDND_00852	CDS	477	greA		COG0782	Transcription elongation factor GreA
ALNBEDND_00853	gene	294	yhbY			
ALNBEDND_00853	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
ALNBEDND_00854	gene	627	rlmE			
ALNBEDND_00854	CDS	627	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
ALNBEDND_00855	gene	1944	ftsH			
ALNBEDND_00855	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
ALNBEDND_00856	gene	849	folP			
ALNBEDND_00856	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
ALNBEDND_00857	gene	1338	glmM			
ALNBEDND_00857	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
ALNBEDND_00858	gene	333	secG			
ALNBEDND_00858	CDS	333	secG		COG1314	Protein-export membrane protein SecG
ALNBEDND_00859	gene	87				
ALNBEDND_00859	tRNA	87				tRNA-Leu(gag)
ALNBEDND_00860	gene	1518	yhbX			
ALNBEDND_00860	CDS	1518	yhbX	2.-.-.-	COG2194	Putative transferase YhbX
ALNBEDND_00861	gene	1344	argG			
ALNBEDND_00861	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
ALNBEDND_00862	gene	77				
ALNBEDND_00862	tRNA	77				tRNA-Met(cat)
ALNBEDND_00863	gene	453	rimP			
ALNBEDND_00863	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
ALNBEDND_00864	gene	1488	nusA			
ALNBEDND_00864	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
ALNBEDND_00865	gene	2673	infB			
ALNBEDND_00865	CDS	2673	infB		COG0532	Translation initiation factor IF-2
ALNBEDND_00866	gene	402	rbfA			
ALNBEDND_00866	CDS	402	rbfA		COG0858	30S ribosome-binding factor
ALNBEDND_00867	gene	945	truB			
ALNBEDND_00867	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
ALNBEDND_00868	gene	270	rpsO			
ALNBEDND_00868	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ALNBEDND_00869	gene	2136	pnp			
ALNBEDND_00869	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
ALNBEDND_00870	gene	885	nlpI			
ALNBEDND_00870	CDS	885	nlpI		COG4785	Lipoprotein NlpI
ALNBEDND_00871	gene	1890	deaD			
ALNBEDND_00871	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
ALNBEDND_00872	gene	1245	mtr			
ALNBEDND_00872	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
ALNBEDND_00873	gene	1008				
ALNBEDND_00873	CDS	1008				hypothetical protein
ALNBEDND_00874	gene	879				
ALNBEDND_00874	CDS	879				hypothetical protein
ALNBEDND_00875	gene	996	yhbU			
ALNBEDND_00875	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
ALNBEDND_00876	gene	525	ubiJ_2			
ALNBEDND_00876	CDS	525	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
ALNBEDND_00877	gene	504				
ALNBEDND_00877	CDS	504				hypothetical protein
ALNBEDND_00878	gene	303				
ALNBEDND_00878	CDS	303				hypothetical protein
ALNBEDND_00879	gene	444				
ALNBEDND_00879	CDS	444				hypothetical protein
ALNBEDND_00880	gene	519	yhbO			
ALNBEDND_00880	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
ALNBEDND_00881	gene	636				
ALNBEDND_00881	CDS	636				hypothetical protein
ALNBEDND_00882	gene	1041				
ALNBEDND_00882	CDS	1041				hypothetical protein
ALNBEDND_00883	gene	576	osmY_1			
ALNBEDND_00883	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
ALNBEDND_00884	gene	591	diaA			
ALNBEDND_00884	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
ALNBEDND_00885	gene	396				
ALNBEDND_00885	CDS	396				hypothetical protein
ALNBEDND_00886	gene	2037	lpoA			
ALNBEDND_00886	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
ALNBEDND_00887	gene	861	rsmI			
ALNBEDND_00887	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ALNBEDND_00888	gene	1092	yraK			
ALNBEDND_00888	CDS	1092	yraK			putative fimbrial-like protein YraK
ALNBEDND_00889	gene	2517	yraJ_2			
ALNBEDND_00889	CDS	2517	yraJ_2		COG3188	Outer membrane usher protein YraJ
ALNBEDND_00890	gene	696	yraI			
ALNBEDND_00890	CDS	696	yraI			putative fimbrial chaperone YraI
ALNBEDND_00891	gene	585	yraH			
ALNBEDND_00891	CDS	585	yraH			putative fimbrial-like protein YraH
ALNBEDND_00892	gene	702	nagB_1			
ALNBEDND_00892	CDS	702	nagB_1	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
ALNBEDND_00893	gene	792	manZ_1			
ALNBEDND_00893	CDS	792	manZ_1		COG3716	PTS system mannose-specific EIID component
ALNBEDND_00894	gene	804	agaC_1			
ALNBEDND_00894	CDS	804	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
ALNBEDND_00895	gene	477	sorB			
ALNBEDND_00895	CDS	477	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
ALNBEDND_00896	gene	861	kbaY			
ALNBEDND_00896	CDS	861	kbaY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
ALNBEDND_00897	gene	1155	agaS			
ALNBEDND_00897	CDS	1155	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
ALNBEDND_00898	gene	1134	agaA			
ALNBEDND_00898	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
ALNBEDND_00899	gene	435	manX_1			
ALNBEDND_00899	CDS	435	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
ALNBEDND_00900	gene	879	manZ_2			
ALNBEDND_00900	CDS	879	manZ_2		COG3716	PTS system mannose-specific EIID component
ALNBEDND_00901	gene	780	agaC_2			
ALNBEDND_00901	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
ALNBEDND_00902	gene	474	levE			
ALNBEDND_00902	CDS	474	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
ALNBEDND_00903	gene	1281	kbaZ			
ALNBEDND_00903	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
ALNBEDND_00904	gene	810	srlR_1			
ALNBEDND_00904	CDS	810	srlR_1		COG1349	Glucitol operon repressor
ALNBEDND_00905	gene	465	yhaV			
ALNBEDND_00905	CDS	465	yhaV	3.1.-.-		Ribonuclease toxin YhaV
ALNBEDND_00906	gene	336	prlF			
ALNBEDND_00906	CDS	336	prlF		COG2002	Antitoxin PrlF
ALNBEDND_00907	gene	1572	garD			
ALNBEDND_00907	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
ALNBEDND_00908	gene	1335	garP			
ALNBEDND_00908	CDS	1335	garP			putative galactarate transporter
ALNBEDND_00909	gene	771	garL			
ALNBEDND_00909	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
ALNBEDND_00910	gene	891	garR			
ALNBEDND_00910	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
ALNBEDND_00911	gene	1146	garK			
ALNBEDND_00911	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
ALNBEDND_00912	gene	1188				
ALNBEDND_00912	CDS	1188				hypothetical protein
ALNBEDND_00913	gene	540				
ALNBEDND_00913	CDS	540				hypothetical protein
ALNBEDND_00914	gene	939	tsaR_1			
ALNBEDND_00914	CDS	939	tsaR_1			HTH-type transcriptional regulator TsaR
ALNBEDND_00915	gene	990	tdcB			
ALNBEDND_00915	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
ALNBEDND_00916	gene	1332	tdcC			
ALNBEDND_00916	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
ALNBEDND_00917	gene	1209	tdcD			
ALNBEDND_00917	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
ALNBEDND_00918	gene	2295	tdcE			
ALNBEDND_00918	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
ALNBEDND_00919	gene	390	tdcF			
ALNBEDND_00919	CDS	390	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
ALNBEDND_00920	gene	1365	tdcG			
ALNBEDND_00920	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
ALNBEDND_00921	gene	1332	dlsT			
ALNBEDND_00921	CDS	1332	dlsT		COG0814	putative serine transporter
ALNBEDND_00922	gene	1311				
ALNBEDND_00922	CDS	1311				hypothetical protein
ALNBEDND_00923	gene	165				
ALNBEDND_00923	CDS	165				hypothetical protein
